V4_0,time,time,uk-only,geography,cpih1dim1aggid,aggregate
73.4,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S40401,04.4.1 Water supply
69.6,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S40403,04.4.3 Sewerage collection
62.8,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S40501,04.5.1 Electricity
56.2,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S40502,04.5.2 Gas
97.2,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S40503,04.5.3 Liquid fuels
57.1,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S40504,04.5.4 Solid fuels
85.9,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S40900,04.9.0 Council Tax and rates
82.5,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S50101,05.1.1 Furniture and furnishings
80.4,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S50102,05.1.2 Carpets and other floor coverings
95.3,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S50200,05.2.0 Household Textiles
88,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S50301,05.3.1/2 Major appliances and small electric goods
92.7,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S50303,05.3.3 Repair of household appliances
82.1,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S50400,"05.4.0 Glassware, Tableware and Household Utensils"
74.1,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S50500,05.5.0 Tools and equipment for House and Garden
78.7,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S50601,05.6.1 Non-durable household goods
78.7,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
86.4,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S60101,06.1.1 Pharmaceutical products
93.1,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S60102,06.1.2/3 Other medical and therapeutic equipment
85.7,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S60201,"06.2.1/3 Medical services, paramedical services"
78.6,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S60202,06.2.2 Dental services
64.5,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S60300,06.3.0 Hospital Services
80.6,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S70102,07.1.2/3 Motorcycles and bicycles
87.1,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S70181,07.1.1 New Cars
120.8,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S70191,07.1.1b Second Hand Cars
85.7,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S70201,07.2.1 Spare parts and accessories
87.2,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S70202,07.2.2 Fuels and lubricants
74.6,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S70203,07.2.3 Maintenance and repairs
80.7,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S70204,07.2.4 Other services
65.3,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S70301,07.3.1 Passenger transport by railway
72.1,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S70302,07.3.2 Passenger transport by road
68,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S70303,07.3.3 Passenger transport by air
72.1,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S70304,07.3.4 Passenger transport by sea and inland waterway
47.8,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S80100,08.1.0 Postal Services
89.9,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S80200,08.2.0 Telephone and Telefax Equipment & Services
214.8,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S90101,09.1.1 Reception and reproduction of sound and pictures
666.3,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S90102,"09.1.2 Photographic, cinematographic and optical equipment"
324.6,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S90103,09.1.3 Data processing equipment
122.3,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S90104,09.1.4 Recording media
85.8,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S90105,"09.1.5 Repair of audio-visual equipment , related products"
80.3,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S90201,09.2.1/2 Major durables for in/outdoor recreation
111,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S90301,"09.3.1 Games, toys and hobbies"
97.7,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S90302,09.3.2 Equipment for sport and open-air recreation
88.6,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
74.9,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
71.1,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S90401,09.4.1 Recreational and sporting services
74.1,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S90402,09.4.2 Cultural services
82.1,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S90501,09.5.1 Books
67.2,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S90502,09.5.2 Newspapers and periodicals
80.8,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S90503,"09.5.3/4 Misc. printed matter, stationery, drawing materials"
76.9,Month,Jul-06,K02000001,United Kingdom,cpih1dim1S90600,09.6.0 Package Holidays
73.2,Month,Jul-06,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
41.8,Month,Jul-06,K02000001,United Kingdom,cpih1dim1T100000,10 Education
76.7,Month,Jul-06,K02000001,United Kingdom,cpih1dim1T110000,11 Restaurants and hotels
86.5,Month,Jul-06,K02000001,United Kingdom,cpih1dim1T120000,12 Miscellaneous goods and services
65,Month,Jul-06,K02000001,United Kingdom,cpih1dim1T20000,02 Alcoholic beverages and tobacco
111.5,Month,Jul-06,K02000001,United Kingdom,cpih1dim1T30000,03 Clothing and footwear
81.8,Month,Jul-06,K02000001,United Kingdom,cpih1dim1T40000,"04 Housing, water, electricity, gas and other fuels"
81.3,Month,Jul-06,K02000001,United Kingdom,cpih1dim1T50000,"05 Furniture, household equipment and maintenance"
78,Month,Jul-06,K02000001,United Kingdom,cpih1dim1T60000,06 Health
78.7,Month,Jul-06,K02000001,United Kingdom,cpih1dim1T70000,07 Transport
87,Month,Jul-06,K02000001,United Kingdom,cpih1dim1T80000,08 Communication
96.3,Month,Jul-06,K02000001,United Kingdom,cpih1dim1T90000,09 Recreation and culture
83.1,Month,Jul-07,K02000001,United Kingdom,cpih1dim1A0,Overall Index
47.6,Month,Jul-07,K02000001,United Kingdom,cpih1dim1G100000,10.0 Education
74.9,Month,Jul-07,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
78.2,Month,Jul-07,K02000001,United Kingdom,cpih1dim1G10200,01.2 Non-alcoholic beverages
78.7,Month,Jul-07,K02000001,United Kingdom,cpih1dim1G110100,11.1 Catering services
85.2,Month,Jul-07,K02000001,United Kingdom,cpih1dim1G110200,11.2 Accommodation services
90.4,Month,Jul-07,K02000001,United Kingdom,cpih1dim1G120100,12.1 Personal care
77.8,Month,Jul-07,K02000001,United Kingdom,cpih1dim1G120300,12.3 Personal effects (nec)
76.9,Month,Jul-07,K02000001,United Kingdom,cpih1dim1G120400,12.4 Social protection
65.3,Month,Jul-07,K02000001,United Kingdom,cpih1dim1G120500,12.5 Insurance
111.9,Month,Jul-07,K02000001,United Kingdom,cpih1dim1G120600,12.6 Financial services (nec)
81.8,Month,Jul-07,K02000001,United Kingdom,cpih1dim1G120700,12.7 Other services (nec)
81.9,Month,Jul-07,K02000001,United Kingdom,cpih1dim1G20100,02.1 Alcoholic beverages
58.4,Month,Jul-07,K02000001,United Kingdom,cpih1dim1G20200,02.2 Tobacco
108.1,Month,Jul-07,K02000001,United Kingdom,cpih1dim1G30100,03.1 Clothing
112.4,Month,Jul-07,K02000001,United Kingdom,cpih1dim1G30200,03.2 Footwear including repairs
82.5,Month,Jul-07,K02000001,United Kingdom,cpih1dim1G40100,04.1 Actual rentals for housing
90.2,Month,Jul-07,K02000001,United Kingdom,cpih1dim1G40200,04.2.0 Owner Occupied Housing Costs
81.8,Month,Jul-07,K02000001,United Kingdom,cpih1dim1G40300,04.3 Regular maintenance and repair of the dwelling
76.3,Month,Jul-07,K02000001,United Kingdom,cpih1dim1G40400,04.4 Water supply and misc. services for the dwelling
62.8,Month,Jul-07,K02000001,United Kingdom,cpih1dim1G40500,"04.5 Electricity , gas and other fuels"
89.3,Month,Jul-07,K02000001,United Kingdom,cpih1dim1G40900,04.9.0 Council Tax and rates
82.3,Month,Jul-07,K02000001,United Kingdom,cpih1dim1G50100,"05.1 Furniture, furnishings and carpets"
92.9,Month,Jul-07,K02000001,United Kingdom,cpih1dim1G50200,05.2 Household textiles
89,Month,Jul-07,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
84.6,Month,Jul-07,K02000001,United Kingdom,cpih1dim1G50400,"05.4 Glassware, tableware and household utensils"
75.6,Month,Jul-07,K02000001,United Kingdom,cpih1dim1G50500,05.5 Tools and equipment for house and garden
79.9,Month,Jul-07,K02000001,United Kingdom,cpih1dim1G50600,05.6 Goods and services for routine maintenance
90.3,Month,Jul-07,K02000001,United Kingdom,cpih1dim1G60100,"06.1 Medical products, appliances and equipment"
85.4,Month,Jul-07,K02000001,United Kingdom,cpih1dim1G60200,06.2 Out-patient services
68.2,Month,Jul-07,K02000001,United Kingdom,cpih1dim1G60300,06.3 Hospital services
97.9,Month,Jul-07,K02000001,United Kingdom,cpih1dim1G70100,07.1 Purchase of vehicles
82,Month,Jul-07,K02000001,United Kingdom,cpih1dim1G70200,07.2 Operation of personal transport equipment
62.6,Month,Jul-07,K02000001,United Kingdom,cpih1dim1G70300,07.3 Transport services
53.8,Month,Jul-07,K02000001,United Kingdom,cpih1dim1G80100,08.1 Postal services
84.7,Month,Jul-07,K02000001,United Kingdom,cpih1dim1G80200,08.2/3 Telephone and telefax equip
191.2,Month,Jul-07,K02000001,United Kingdom,cpih1dim1G90100,09.1 Audio-visual equipment and related products
80.2,Month,Jul-07,K02000001,United Kingdom,cpih1dim1G90200,9.2 Other major durables for recreation and culture
97.5,Month,Jul-07,K02000001,United Kingdom,cpih1dim1G90300,"09.3 Other recreational items, gardens and pets"
75.7,Month,Jul-07,K02000001,United Kingdom,cpih1dim1G90400,09.4 Recreational and cultural services
76.5,Month,Jul-07,K02000001,United Kingdom,cpih1dim1G90500,"09.5 Books, newspapers and stationery"
77.5,Month,Jul-07,K02000001,United Kingdom,cpih1dim1G90600,09.6 Package holidays
47.6,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S100000,10.0.0 Education
75.6,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
75,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S10102,01.1.2 Meat
73.9,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S10103,01.1.3 Fish
80.6,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S10104,"01.1.4 Milk, cheese and eggs"
67.8,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S10105,01.1.5 Oils and fats
68.2,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S10106,01.1.6 Fruit
80.3,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S10107,01.1.7 Vegetables including potatoes and tubers
69.5,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S10108,"01.1.8 Sugar, jam, syrups, chocolate and confectionery"
80.6,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S10109,01.1.9 Food products (nec)
74.5,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S10201,"01.2.1 Coffee, tea and cocoa"
79.4,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S10202,"01.2.2 Mineral waters, soft drinks and juices"
78.2,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S110101,"11.1.1 Restaurants, cafes"
84.1,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S110102,11.1.2 Canteens
85.2,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S110200,11.2.0 Accommodation Services
84.5,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S120101,12.1.1 Hairdressing and personal grooming establishments
92.5,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S120102,12.1.2/3 Appliances and products for personal care
71.3,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S120301,"12.3.1 Jewellery, clocks and watches"
94.3,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S120302,12.3.2 Other personal effects
76.9,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S120400,12.4.0 Social Protection
102.5,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S120502,12.5.2 House contents insurance
61.8,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S120503,12.5.3 Health insurance
53,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S120504,12.5.4 Transport insurance
111.9,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S120602,12.6.2 Other financial services (nec)
81.8,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S120700,12.7.0 Other Services Not Elsewhere covered
76,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S20101,02.1.1 Spirits
81,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S20102,02.1.2 Wine
92.3,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S20103,02.1.3 Beer
58.4,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S20200,02.2.0 Tobacco
109.5,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S30102,03.1.2 Garments
97.7,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S30103,03.1.3 Other clothing and clothing accessories
82,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S30104,"03.1.4 Cleaning, repair and hire of clothing"
112.4,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S30200,03.2.0 Footwear including repairs
82.5,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S40100,04.1.0 Actual rentals for housing
90.2,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S40200,04.2.0 Owner Occupied Housing Costs
75.1,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S40301,04.3.1 Materials for maintenance and repair
92.1,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S40302,04.3.2 Services for maintenance and repair
77.9,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S40401,04.4.1 Water supply
74.4,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S40403,04.4.3 Sewerage collection
65.3,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S40501,04.5.1 Electricity
57.2,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S40502,04.5.2 Gas
88.8,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S40503,04.5.3 Liquid fuels
61.6,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S40504,04.5.4 Solid fuels
89.3,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S40900,04.9.0 Council Tax and rates
83.2,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S50101,05.1.1 Furniture and furnishings
80.9,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S50102,05.1.2 Carpets and other floor coverings
92.9,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S50200,05.2.0 Household Textiles
88.4,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S50301,05.3.1/2 Major appliances and small electric goods
94.7,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S50303,05.3.3 Repair of household appliances
84.6,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S50400,"05.4.0 Glassware, Tableware and Household Utensils"
75.6,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S50500,05.5.0 Tools and equipment for House and Garden
80.7,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S50601,05.6.1 Non-durable household goods
82.8,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
87.7,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S60101,06.1.1 Pharmaceutical products
94.4,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S60102,06.1.2/3 Other medical and therapeutic equipment
87.8,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S60201,"06.2.1/3 Medical services, paramedical services"
82.7,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S60202,06.2.2 Dental services
68.2,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S60300,06.3.0 Hospital Services
81.4,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S70102,07.1.2/3 Motorcycles and bicycles
88.5,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S70181,07.1.1 New Cars
117.2,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S70191,07.1.1b Second Hand Cars
85.6,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S70201,07.2.1 Spare parts and accessories
86.1,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S70202,07.2.2 Fuels and lubricants
78.6,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S70203,07.2.3 Maintenance and repairs
84.8,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S70204,07.2.4 Other services
68.3,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S70301,07.3.1 Passenger transport by railway
76.8,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S70302,07.3.2 Passenger transport by road
70.3,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S70303,07.3.3 Passenger transport by air
85,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S70304,07.3.4 Passenger transport by sea and inland waterway
53.8,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S80100,08.1.0 Postal Services
84.7,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S80200,08.2.0 Telephone and Telefax Equipment & Services
186.3,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S90101,09.1.1 Reception and reproduction of sound and pictures
488.7,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S90102,"09.1.2 Photographic, cinematographic and optical equipment"
259.3,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S90103,09.1.3 Data processing equipment
120.1,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S90104,09.1.4 Recording media
88.8,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S90105,"09.1.5 Repair of audio-visual equipment , related products"
80.2,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S90201,09.2.1/2 Major durables for in/outdoor recreation
108.1,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S90301,"09.3.1 Games, toys and hobbies"
98.6,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S90302,09.3.2 Equipment for sport and open-air recreation
89.4,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
76.8,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
74.2,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S90401,09.4.1 Recreational and sporting services
76.4,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S90402,09.4.2 Cultural services
84.3,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S90501,09.5.1 Books
69.5,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S90502,09.5.2 Newspapers and periodicals
79.1,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S90503,"09.5.3/4 Misc. printed matter, stationery, drawing materials"
77.5,Month,Jul-07,K02000001,United Kingdom,cpih1dim1S90600,09.6.0 Package Holidays
75.3,Month,Jul-07,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
47.6,Month,Jul-07,K02000001,United Kingdom,cpih1dim1T100000,10 Education
79.5,Month,Jul-07,K02000001,United Kingdom,cpih1dim1T110000,11 Restaurants and hotels
88.1,Month,Jul-07,K02000001,United Kingdom,cpih1dim1T120000,12 Miscellaneous goods and services
67.2,Month,Jul-07,K02000001,United Kingdom,cpih1dim1T20000,02 Alcoholic beverages and tobacco
108.5,Month,Jul-07,K02000001,United Kingdom,cpih1dim1T30000,03 Clothing and footwear
84.1,Month,Jul-07,K02000001,United Kingdom,cpih1dim1T40000,"04 Housing, water, electricity, gas and other fuels"
82.5,Month,Jul-07,K02000001,United Kingdom,cpih1dim1T50000,"05 Furniture, household equipment and maintenance"
80.7,Month,Jul-07,K02000001,United Kingdom,cpih1dim1T60000,06 Health
80.6,Month,Jul-07,K02000001,United Kingdom,cpih1dim1T70000,07 Transport
82.8,Month,Jul-07,K02000001,United Kingdom,cpih1dim1T80000,08 Communication
95,Month,Jul-07,K02000001,United Kingdom,cpih1dim1T90000,09 Recreation and culture
86.6,Month,Jul-08,K02000001,United Kingdom,cpih1dim1A0,Overall Index
53.8,Month,Jul-08,K02000001,United Kingdom,cpih1dim1G100000,10.0 Education
85.2,Month,Jul-08,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
80.3,Month,Jul-08,K02000001,United Kingdom,cpih1dim1G10200,01.2 Non-alcoholic beverages
82.1,Month,Jul-08,K02000001,United Kingdom,cpih1dim1G110100,11.1 Catering services
87.5,Month,Jul-08,K02000001,United Kingdom,cpih1dim1G110200,11.2 Accommodation services
92.6,Month,Jul-08,K02000001,United Kingdom,cpih1dim1G120100,12.1 Personal care
80.9,Month,Jul-08,K02000001,United Kingdom,cpih1dim1G120300,12.3 Personal effects (nec)
80.6,Month,Jul-08,K02000001,United Kingdom,cpih1dim1G120400,12.4 Social protection
66.7,Month,Jul-08,K02000001,United Kingdom,cpih1dim1G120500,12.5 Insurance
112.5,Month,Jul-08,K02000001,United Kingdom,cpih1dim1G120600,12.6 Financial services (nec)
86.4,Month,Jul-08,K02000001,United Kingdom,cpih1dim1G120700,12.7 Other services (nec)
85.2,Month,Jul-08,K02000001,United Kingdom,cpih1dim1G20100,02.1 Alcoholic beverages
61,Month,Jul-08,K02000001,United Kingdom,cpih1dim1G20200,02.2 Tobacco
